,0
980,2.420135
981,5.498094
982,77.84172
983,24.402054
984,27.552092
985,2.0986373
986,4.0164013
987,7.504826
988,2.5960684
989,5.0872326
990,6.224735
991,3.8519783
992,2.0019386
993,7.237444
994,3.070332
995,14.756988
996,3.4162006
997,4.986268
998,2.8137398
999,3.0298853
1000,4.1805506
1001,3.5563865
1002,3.3172836
1003,10.902904
1004,30.902454
1005,4.576463
1006,2.2645178
1007,2.249061
1008,124.5876
1009,15.31273
1010,5.293426
1011,2.6268363
1012,9.672952
1013,5.986938
1014,9.741765
1015,10.1944475
1016,16.086061
1017,4.599615
1018,4.3301187
1019,2.8686533
1020,3.780604
1021,4.1806235
1022,2.859569
1023,2.7695618
1024,2.842414
1025,7.901012
1026,2.4455628
1027,4.3125396
1028,4.530899
1029,5.3976297
1030,8.673639
1031,3.6626005
1032,27.23493
1033,2.8646774
1034,2.3081272
1035,5.5580664
1036,1.6629297
1037,2.614677
1038,14.562639
1039,3.4830694
1040,2.7188897
1041,1.8513298
1042,11.15971
1043,4.529554
1044,4.76258
1045,21.191109
1046,108.868195
1047,2.6018379
1048,3.7492628
1049,1.9269571
1050,2.2477837
1051,1.8356318
1052,7.2836123
1053,5.721857
1054,3.3634348
1055,76.02613
1056,4.2629294
1057,4.2625375
1058,3.9929566
1059,111.46118
1060,4.817649
1061,4.5951166
1062,4.344223
1063,2.3644164
1064,5.7192707
1065,13.048413
1066,2.2137327
1067,5.1885924
1068,6.654113
1069,3.2025366
1070,17.70861
1071,3.1783466
1072,2.1349306
1073,12.416874
1074,2.2329392
1075,31.359676
1076,2.5028138
1077,6.383203
1078,3.310133
1079,2.28119
1080,2.5011253
1081,2.4902349
1082,3.5396385
1083,4.8230934
1084,12.689495
1085,4.0051465
1086,2.3290808
1087,3.3982677
1088,24.883379
1089,3.4466062
1090,39.873684
1091,6.2403255
1092,8.294876
1093,2.9634714
1094,37.14295
1095,4.3194027
1096,2.315732
1097,2.0909626
1098,5.275316
1099,13.523984
1100,3.8607502
1101,14.419527
1102,2.5626097
1103,3.1403599
1104,11.922246
1105,3.5629992
1106,10.31838
1107,3.096218
1108,4.3303785
1109,2.692864
1110,4.03753
1111,4.821044
1112,20.915848
1113,5.0617127
1114,2.415014
1115,3.0786438
1116,2.9588661
1117,7.4036784
1118,3.693439
1119,2.2534978
1120,3.8659096
1121,2.147869
1122,18.966444
1123,3.9173708
1124,2.2297993
1125,6.1239214
1126,3.4086213
1127,14.864389
1128,6.4816737
1129,7.1092806
1130,10.002445
1131,9.655934
1132,56.78018
1133,4.6803846
1134,6.170467
1135,4.2718544
1136,1.6363647
1137,4.380686
1138,3.156022
1139,2.7542152
1140,4.762255
1141,2.9210205
1142,9.6756525
1143,21.914423
1144,15.148665
1145,3.509241
1146,2.4175086
1147,4.550645
1148,3.7177825
1149,2.525414
1150,37.367577
1151,2.100081
1152,4.015401
1153,2.7779112
1154,2.9814768
1155,4.83677
1156,4.333789
1157,6.0622134
1158,41.382996
1159,3.3859615
1160,2.6198907
1161,3.1991377
1162,2.039079
1163,3.341866
1164,2.3891284
1165,7.5254016
1166,3.6098037
1167,2.9770374
1168,2.3851652
1169,3.0314798
1170,2.7973099
1171,9.916679
1172,5.38389
1173,3.246585
1174,5.029143
1175,9.648981
1176,4.0601144
1177,2.9327703
1178,110.32
1179,3.8304677
1180,3.5265865
1181,2.5704992
1182,2.1941268
1183,7.2692685
1184,3.014145
1185,2.631135
1186,9.722552
1187,6.355918
1188,4.9235616
1189,4.736367
1190,6.085298
1191,14.078994
1192,8.971241
1193,2.910758
1194,3.7481275
1195,12.476648
1196,4.368443
1197,5.323377
1198,100.09406
1199,4.6394286
1200,7.434082
1201,6.7624016
1202,3.6666574
1203,91.64734
1204,17.944489
1205,5.8123884
1206,3.7959661
1207,3.8729725
1208,15.193043
1209,5.710189
1210,2.4553666
1211,2.9148068
1212,4.780028
1213,7.4357476
1214,5.060254
1215,4.920588
1216,4.520826
1217,4.4287863
1218,6.6318626
1219,6.605531
1220,2.632102
1221,5.6516128
1222,10.438027
1223,8.514333
1224,1.853154
1225,2.848462
1226,39.542904
1227,2.2884877
1228,2.0551345
1229,2.538587
1230,2.7632227
1231,3.8054333
1232,52.93836
1233,5.828802
1234,27.523651
1235,4.565012
1236,1.9970247
1237,4.234774
1238,4.3526287
1239,49.68801
1240,4.554847
1241,2.4711375
1242,2.6461616
1243,5.2871094
1244,97.792984
1245,7.863321
1246,8.025485
1247,5.3018293
1248,4.9112897
1249,3.4424548
1250,3.0879445
1251,4.4695516
1252,2.4681466
1253,2.6561236
1254,2.485433
1255,10.424049
1256,1.7122705
1257,23.688402
1258,7.7056994
1259,5.147136
1260,11.133061
1261,5.2219543
1262,3.2928305
1263,3.290059
1264,145.14606
1265,4.8416266
1266,4.2489476
1267,115.40286
1268,8.789811
1269,4.412798
1270,16.692743
1271,2.264048
1272,4.9845424
1273,3.1638484
1274,11.59423
1275,4.4222336
1276,3.3712978
1277,15.629683
1278,23.258581
1279,3.9221525
1280,8.343254
1281,5.583809
1282,3.1107926
1283,5.374324
1284,4.3864293
1285,9.78546
1286,98.48438
1287,3.0666037
1288,50.27752
1289,4.2566833
1290,65.43422
1291,2.8959656
1292,60.598717
1293,5.937818
1294,5.1137567
1295,6.0338697
1296,27.456856
1297,3.327053
1298,2.5620046
1299,5.753143
1300,109.07038
1301,16.178587
1302,4.6998587
1303,2.73879
1304,4.51977
1305,2.2903574
1306,2.3629522
1307,2.506947
1308,5.1965456
1309,4.425889
1310,1.9027201
1311,118.95139
1312,5.674316
1313,7.4464946
1314,15.014365
1315,26.721867
1316,2.5803838
1317,5.3951545
1318,3.2850575
1319,4.97126
1320,3.5176945
1321,19.965973
1322,16.8057
1323,7.081358
1324,5.0441155
1325,13.390357
1326,2.9464836
1327,2.4551613
1328,5.143609
1329,3.4697695
1330,4.1016254
1331,38.59694
1332,2.803609
1333,17.984152
1334,4.7814603
1335,2.078792
1336,4.881033
1337,6.7311883
1338,6.858646
1339,8.149159
1340,10.736672
1341,3.9369955
1342,2.477298
1343,3.212696
1344,45.907925
1345,3.7585588
1346,41.61975
1347,3.384212
1348,2.44282
1349,2.8400583
1350,5.6946526
1351,4.990069
1352,4.1356225
1353,7.760617
1354,10.166792
1355,8.672452
1356,8.125609
1357,3.0286603
1358,4.0055356
1359,43.306877
1360,5.898329
1361,2.1890793
1362,3.2668056
1363,3.107119
1364,3.0141144
1365,5.350291
1366,2.708623
1367,4.5909796
1368,4.020577
1369,11.132192
1370,5.969485
1371,10.620977
1372,2.2154799
1373,5.4150295
1374,25.708038
1375,3.502437
1376,45.515312
1377,18.548697
1378,2.1295767
1379,6.1754026
1380,16.762886
1381,2.8607621
1382,2.3016405
1383,3.857314
1384,51.678352
1385,56.27776
1386,5.6961093
1387,8.224469
1388,2.6376853
1389,35.68403
1390,8.298207
1391,1.9191846
1392,118.108444
1393,12.613902
1394,2.4033313
1395,3.8391614
1396,2.9277754
1397,50.091896
1398,82.154015
1399,4.8211093
1400,9.499394
1401,5.0562315
1402,14.48686
1403,3.8370118
1404,3.2221313
1405,6.6162953
1406,7.2140093
1407,2.3291962
1408,2.2797785
1409,3.6453815
1410,2.5113707
1411,24.251713
1412,2.181126
1413,2.6471872
1414,4.8735523
1415,5.4327006
1416,5.1506104
1417,15.569311
1418,4.5868535
1419,3.8573666
1420,2.774063
1421,1.9821302
1422,5.521649
1423,2.6058006
1424,2.6998196
1425,4.0171504
1426,2.1978898
1427,3.6246047
1428,7.262449
1429,41.116585
1430,5.989131
1431,2.170599
1432,41.74546
1433,4.9219894
1434,2.5160756
1435,3.8840551
1436,3.1404796
1437,6.009811
1438,1.9643872
1439,4.763994
1440,5.731754
1441,5.0073295
1442,9.236254
1443,7.8964453
1444,2.509272
1445,3.7387762
1446,5.1065607
1447,4.284206
1448,7.018359
1449,2.5199533
1450,3.1165547
1451,3.2295766
1452,9.288678
1453,2.4219427
1454,8.436758
1455,5.7852583
1456,36.685665
1457,9.554968
1458,2.9363098
1459,1.8785751
1460,4.0181665
1461,6.546259
1462,4.301527
1463,14.848323
1464,7.3738637
1465,4.8683705
1466,5.9053254
1467,31.908466
1468,2.8525462
1469,5.4782925
1470,7.3366528
1471,4.9680524
1472,3.495256
1473,5.1243296
1474,2.8972797
1475,6.803798
1476,5.0275364
1477,14.191489
1478,4.2187657
1479,57.192577
1480,5.0527234
1481,5.0839076
1482,42.877075
1483,7.1006913
1484,13.660494
1485,2.6108894
1486,3.119186
1487,2.3171864
1488,3.46691
1489,3.1415095
1490,2.6282864
1491,3.4598408
1492,12.182909
1493,8.591511
1494,16.628496
1495,7.878793
1496,12.645056
1497,5.5819445
1498,9.707052
1499,11.60247
1500,1.6810452
1501,2.3768725
1502,2.4741695
1503,3.488501
1504,4.3479133
1505,2.320651
1506,3.5052333
1507,3.6585917
1508,9.635559
1509,6.55373
1510,7.567659
1511,21.389475
1512,5.3366966
1513,14.25942
1514,2.331369
1515,118.14409
1516,3.6981254
1517,8.368779
1518,2.4528244
1519,4.640341
1520,3.1290622
1521,2.5631924
1522,4.8315964
1523,10.674282
1524,3.2693415
1525,4.5310287
1526,3.1509023
1527,2.8525567
1528,16.3892
1529,18.067827
1530,1.9480879
1531,7.63376
1532,18.837645
1533,5.8334537
1534,12.745834
1535,3.1777735
1536,32.535072
1537,2.43014
1538,7.84208
1539,41.53439
1540,3.3164926
1541,2.7847342
1542,13.692954
1543,3.0553288
1544,2.889904
1545,10.658778
1546,4.8876424
1547,4.751216
1548,2.3541055
1549,5.680869
1550,3.479868
1551,2.4911618
1552,9.655592
1553,15.049104
1554,6.6509857
1555,5.102597
1556,1.7669456
1557,2.508337
1558,2.9967194
1559,1.8823571
1560,15.823182
1561,3.3468485
1562,8.6007805
1563,4.1422815
1564,4.525963
1565,3.9604387
1566,2.447885
1567,5.609639
1568,2.9831529
1569,6.780099
1570,3.238947
1571,3.5933275
1572,3.9592962
1573,6.047424
1574,31.3709
1575,4.0898767
1576,20.92357
1577,6.185926
1578,3.2510839
1579,7.8803515
1580,2.5853248
1581,6.0093436
1582,4.3815637
1583,9.780266
1584,5.0059886
1585,4.4201946
1586,8.325585
1587,1.8039958
1588,5.21649
1589,3.5594692
1590,14.504242
1591,5.76446
1592,10.423809
1593,5.7720766
1594,9.653856
1595,2.313013
1596,7.0728455
1597,31.859724
1598,2.4854388
1599,3.0320616
1600,1.7334334
1601,1.8637239
1602,4.0942187
1603,7.7369514
1604,2.368544
1605,2.6183324
1606,11.003744
1607,29.874187
1608,3.9210825
1609,2.0011678
1610,6.9114966
1611,6.1449914
1612,2.6881986
1613,2.511785
1614,17.061825
1615,6.346162
1616,8.6907215
1617,2.3071494
1618,3.0576491
1619,4.5387955
1620,4.3516626
1621,11.779997
1622,32.95639
1623,3.1118126
1624,3.4072938
1625,3.9436755
1626,6.222253
1627,3.6710167
1628,6.1666007
1629,3.3218284
1630,1.8735647
1631,5.089251
1632,2.7970657
1633,12.2641
1634,4.4076347
1635,2.4579282
1636,4.486202
1637,2.889432
1638,3.3337245
1639,7.168442
1640,43.77161
1641,2.995345
1642,3.231038
1643,18.49573
1644,1.9600352
1645,11.303
1646,3.302431
1647,3.894009
1648,7.181203
1649,16.308569
1650,5.038785
1651,8.644104
1652,1.8003807
1653,5.009564
1654,7.4330034
1655,3.344293
1656,2.835238
1657,4.1705084
1658,34.633858
1659,4.861332
1660,9.356061
1661,17.766792
1662,7.054982
1663,2.0394795
1664,78.35102
1665,3.453309
1666,14.663534
1667,7.8103166
1668,2.1555715
1669,6.321307
1670,2.9411817
1671,11.846503
1672,10.006304
1673,2.7779274
1674,5.21413
1675,13.168497
1676,3.2978492
1677,6.999807
1678,2.3656924
1679,2.4666238
1680,5.010093
1681,6.7896748
1682,22.195412
1683,26.919588
1684,11.233334
1685,2.673018
1686,3.6864839
1687,4.261773
1688,20.269539
1689,2.4072666
1690,7.7536826
1691,2.5185347
1692,39.08778
1693,3.1320286
1694,10.664407
1695,10.936256
1696,3.1069288
1697,13.77278
1698,3.1994748
1699,5.2334294
1700,3.278839
1701,6.4055915
1702,3.2907667
1703,7.9546556
1704,27.737293
1705,2.56903
1706,29.219166
1707,5.100483
1708,5.116218
1709,3.4006767
1710,3.7135568
1711,3.1392212
1712,14.593987
1713,6.7343197
1714,5.173247
1715,12.668104
1716,12.104954
1717,8.536886
1718,2.5035324
1719,16.397314
1720,6.994774
1721,12.713535
1722,18.94341
1723,8.14602
1724,5.0784783
1725,4.1749654
1726,3.433371
1727,2.3054576
1728,11.966393
1729,6.104309
1730,12.30593
1731,4.0438275
1732,4.494623
1733,4.419546
1734,4.699277
1735,2.8263402
1736,4.061423
1737,2.003865
1738,5.5160027
1739,3.457582
1740,1.6774249
1741,3.9054875
1742,7.649756
1743,2.813765
1744,3.4289622
1745,22.217125
1746,36.14238
1747,8.406163
1748,7.067524
1749,6.3959184
1750,1.7281352
1751,9.925429
1752,3.767425
1753,7.908572
1754,100.13898
1755,21.29113
1756,25.762684
1757,2.7190938
1758,25.85081
1759,3.0985913
1760,8.522509
1761,5.6106143
1762,10.519329
1763,21.1586
1764,4.568549
1765,5.861829
1766,4.309263
1767,4.166491
